distance,nh_unif,nh_wco,filename,relative_path,source_distance,nh_unif_idx,nh_wco_val,path,cloud_bits,energy_band,dist_int,relevant_bits,sim_id,split
11.6,NH_UNIF_1,NH_WCO_0.00,11.60_110111001111111E2.fits,11.60/NH_UNIF_1/NH_WCO_0.00/11.60_110111001111111E2.fits,11.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_1/NH_WCO_0.00/11.60_110111001111111E2.fits,110111001111111,E2,11,11011100111,11.6_NH_UNIF_1_NH_WCO_0.00_11011100111_E2,train
11.4,NH_UNIF_2,NH_WCO_0.00,11.40_110111001110111E2.fits,11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111001110111E2.fits,11.4,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111001110111E2.fits,110111001110111,E2,11,11011100111,11.4_NH_UNIF_2_NH_WCO_0.00_11011100111_E2,train
11.4,NH_UNIF_1,NH_WCO_2.00,11.40_110111001111100E2.fits,11.40/NH_UNIF_1/NH_WCO_2.00/11.40_110111001111100E2.fits,11.4,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_2.00/11.40_110111001111100E2.fits,110111001111100,E2,11,11011100111,11.4_NH_UNIF_1_NH_WCO_2.00_11011100111_E2,train
11.5,NH_UNIF_1,NH_WCO_2.00,11.50_110111001111101E2.fits,11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111001111101E2.fits,11.5,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111001111101E2.fits,110111001111101,E2,11,11011100111,11.5_NH_UNIF_1_NH_WCO_2.00_11011100111_E2,train
11.5,NH_UNIF_1,NH_WCO_2.00,11.50_110111001110010E2.fits,11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111001110010E2.fits,11.5,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111001110010E2.fits,110111001110010,E2,11,11011100111,11.5_NH_UNIF_1_NH_WCO_2.00_11011100111_E2,train
11.5,NH_UNIF_2,NH_WCO_2.00,11.50_110111001110011E2.fits,11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111001110011E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111001110011E2.fits,110111001110011,E2,11,11011100111,11.5_NH_UNIF_2_NH_WCO_2.00_11011100111_E2,train
11.4,NH_UNIF_2,NH_WCO_1.00,11.40_110111010101100E2.fits,11.40/NH_UNIF_2/NH_WCO_1.00/11.40_110111010101100E2.fits,11.4,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_1.00/11.40_110111010101100E2.fits,110111010101100,E2,11,11011101010,11.4_NH_UNIF_2_NH_WCO_1.00_11011101010_E2,train
11.7,NH_UNIF_1,NH_WCO_1.00,11.70_110111010100111E2.fits,11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111010100111E2.fits,11.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111010100111E2.fits,110111010100111,E2,11,11011101010,11.7_NH_UNIF_1_NH_WCO_1.00_11011101010_E2,train
11.7,NH_UNIF_1,NH_WCO_1.00,11.70_110111010111111E2.fits,11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111010111111E2.fits,11.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111010111111E2.fits,110111010111111,E2,11,11011101011,11.7_NH_UNIF_1_NH_WCO_1.00_11011101011_E2,train
11.4,NH_UNIF_2,NH_WCO_2.00,11.40_110111010111111E2.fits,11.40/NH_UNIF_2/NH_WCO_2.00/11.40_110111010111111E2.fits,11.4,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_2.00/11.40_110111010111111E2.fits,110111010111111,E2,11,11011101011,11.4_NH_UNIF_2_NH_WCO_2.00_11011101011_E2,test
11.6,NH_UNIF_1,NH_WCO_0.00,11.60_110111010110011E2.fits,11.60/NH_UNIF_1/NH_WCO_0.00/11.60_110111010110011E2.fits,11.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_1/NH_WCO_0.00/11.60_110111010110011E2.fits,110111010110011,E2,11,11011101011,11.6_NH_UNIF_1_NH_WCO_0.00_11011101011_E2,train
11.4,NH_UNIF_1,NH_WCO_1.00,11.40_110111010111111E2.fits,11.40/NH_UNIF_1/NH_WCO_1.00/11.40_110111010111111E2.fits,11.4,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_1.00/11.40_110111010111111E2.fits,110111010111111,E2,11,11011101011,11.4_NH_UNIF_1_NH_WCO_1.00_11011101011_E2,train
11.5,NH_UNIF_0,NH_WCO_0.00,11.50_110111010111101E2.fits,11.50/NH_UNIF_0/NH_WCO_0.00/11.50_110111010111101E2.fits,11.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_0/NH_WCO_0.00/11.50_110111010111101E2.fits,110111010111101,E2,11,11011101011,11.5_NH_UNIF_0_NH_WCO_0.00_11011101011_E2,train
11.4,NH_UNIF_1,NH_WCO_0.00,11.40_110111011100101E2.fits,11.40/NH_UNIF_1/NH_WCO_0.00/11.40_110111011100101E2.fits,11.4,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_0.00/11.40_110111011100101E2.fits,110111011100101,E2,11,11011101110,11.4_NH_UNIF_1_NH_WCO_0.00_11011101110_E2,train
11.7,NH_UNIF_1,NH_WCO_2.00,11.70_110111011110111E2.fits,11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111011110111E2.fits,11.7,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111011110111E2.fits,110111011110111,E2,11,11011101111,11.7_NH_UNIF_1_NH_WCO_2.00_11011101111_E2,train
11.4,NH_UNIF_1,NH_WCO_1.00,11.40_110111011111001E2.fits,11.40/NH_UNIF_1/NH_WCO_1.00/11.40_110111011111001E2.fits,11.4,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_1.00/11.40_110111011111001E2.fits,110111011111001,E2,11,11011101111,11.4_NH_UNIF_1_NH_WCO_1.00_11011101111_E2,train
11.5,NH_UNIF_0,NH_WCO_0.00,11.50_110111100101011E2.fits,11.50/NH_UNIF_0/NH_WCO_0.00/11.50_110111100101011E2.fits,11.5,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_0/NH_WCO_0.00/11.50_110111100101011E2.fits,110111100101011,E2,11,11011110010,11.5_NH_UNIF_0_NH_WCO_0.00_11011110010_E2,val
11.5,NH_UNIF_1,NH_WCO_2.00,11.50_110111100100110E2.fits,11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111100100110E2.fits,11.5,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111100100110E2.fits,110111100100110,E2,11,11011110010,11.5_NH_UNIF_1_NH_WCO_2.00_11011110010_E2,train
11.5,NH_UNIF_2,NH_WCO_0.00,11.50_110111100101000E2.fits,11.50/NH_UNIF_2/NH_WCO_0.00/11.50_110111100101000E2.fits,11.5,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_0.00/11.50_110111100101000E2.fits,110111100101000,E2,11,11011110010,11.5_NH_UNIF_2_NH_WCO_0.00_11011110010_E2,train
11.4,NH_UNIF_2,NH_WCO_1.00,11.40_110111100100001E2.fits,11.40/NH_UNIF_2/NH_WCO_1.00/11.40_110111100100001E2.fits,11.4,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_1.00/11.40_110111100100001E2.fits,110111100100001,E2,11,11011110010,11.4_NH_UNIF_2_NH_WCO_1.00_11011110010_E2,train
11.5,NH_UNIF_2,NH_WCO_1.00,11.50_110111100101101E2.fits,11.50/NH_UNIF_2/NH_WCO_1.00/11.50_110111100101101E2.fits,11.5,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_1.00/11.50_110111100101101E2.fits,110111100101101,E2,11,11011110010,11.5_NH_UNIF_2_NH_WCO_1.00_11011110010_E2,test
11.5,NH_UNIF_2,NH_WCO_2.00,11.50_110111100111010E2.fits,11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111100111010E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111100111010E2.fits,110111100111010,E2,11,11011110011,11.5_NH_UNIF_2_NH_WCO_2.00_11011110011_E2,train
11.5,NH_UNIF_2_5,NH_WCO_2.00,11.50_110111100110100E2.fits,11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111100110100E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111100110100E2.fits,110111100110100,E2,11,11011110011,11.5_NH_UNIF_2_5_NH_WCO_2.00_11011110011_E2,train
11.5,NH_UNIF_1,NH_WCO_0.00,11.50_110111101101111E2.fits,11.50/NH_UNIF_1/NH_WCO_0.00/11.50_110111101101111E2.fits,11.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_0.00/11.50_110111101101111E2.fits,110111101101111,E2,11,11011110110,11.5_NH_UNIF_1_NH_WCO_0.00_11011110110_E2,train
11.4,NH_UNIF_1,NH_WCO_2.00,11.40_110111101101011E2.fits,11.40/NH_UNIF_1/NH_WCO_2.00/11.40_110111101101011E2.fits,11.4,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_2.00/11.40_110111101101011E2.fits,110111101101011,E2,11,11011110110,11.4_NH_UNIF_1_NH_WCO_2.00_11011110110_E2,val
11.4,NH_UNIF_2,NH_WCO_0.00,11.40_110111101100000E2.fits,11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111101100000E2.fits,11.4,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111101100000E2.fits,110111101100000,E2,11,11011110110,11.4_NH_UNIF_2_NH_WCO_0.00_11011110110_E2,train
11.7,NH_UNIF_1,NH_WCO_1.00,11.70_110111101110110E2.fits,11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111101110110E2.fits,11.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_1.00/11.70_110111101110110E2.fits,110111101110110,E2,11,11011110111,11.7_NH_UNIF_1_NH_WCO_1.00_11011110111_E2,train
11.7,NH_UNIF_2,NH_WCO_1.00,11.70_110111101111011E2.fits,11.70/NH_UNIF_2/NH_WCO_1.00/11.70_110111101111011E2.fits,11.7,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_2/NH_WCO_1.00/11.70_110111101111011E2.fits,110111101111011,E2,11,11011110111,11.7_NH_UNIF_2_NH_WCO_1.00_11011110111_E2,train
11.5,NH_UNIF_2,NH_WCO_0.00,11.50_110111101111100E2.fits,11.50/NH_UNIF_2/NH_WCO_0.00/11.50_110111101111100E2.fits,11.5,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_0.00/11.50_110111101111100E2.fits,110111101111100,E2,11,11011110111,11.5_NH_UNIF_2_NH_WCO_0.00_11011110111_E2,train
11.7,NH_UNIF_2,NH_WCO_0.00,11.70_110111110100101E2.fits,11.70/NH_UNIF_2/NH_WCO_0.00/11.70_110111110100101E2.fits,11.7,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_2/NH_WCO_0.00/11.70_110111110100101E2.fits,110111110100101,E2,11,11011111010,11.7_NH_UNIF_2_NH_WCO_0.00_11011111010_E2,val
11.5,NH_UNIF_1,NH_WCO_0.00,11.50_110111110101111E2.fits,11.50/NH_UNIF_1/NH_WCO_0.00/11.50_110111110101111E2.fits,11.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_0.00/11.50_110111110101111E2.fits,110111110101111,E2,11,11011111010,11.5_NH_UNIF_1_NH_WCO_0.00_11011111010_E2,train
11.4,NH_UNIF_2,NH_WCO_0.00,11.40_110111110110111E2.fits,11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111110110111E2.fits,11.4,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_0.00/11.40_110111110110111E2.fits,110111110110111,E2,11,11011111011,11.4_NH_UNIF_2_NH_WCO_0.00_11011111011_E2,val
11.5,NH_UNIF_2,NH_WCO_2.00,11.50_110111110111001E2.fits,11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111110111001E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_2.00/11.50_110111110111001E2.fits,110111110111001,E2,11,11011111011,11.5_NH_UNIF_2_NH_WCO_2.00_11011111011_E2,train
11.7,NH_UNIF_1,NH_WCO_2.00,11.70_110111110110001E2.fits,11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111110110001E2.fits,11.7,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111110110001E2.fits,110111110110001,E2,11,11011111011,11.7_NH_UNIF_1_NH_WCO_2.00_11011111011_E2,val
11.7,NH_UNIF_1,NH_WCO_0.00,11.70_110111110110110E2.fits,11.70/NH_UNIF_1/NH_WCO_0.00/11.70_110111110110110E2.fits,11.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_0.00/11.70_110111110110110E2.fits,110111110110110,E2,11,11011111011,11.7_NH_UNIF_1_NH_WCO_0.00_11011111011_E2,train
11.6,NH_UNIF_2,NH_WCO_2.00,11.60_110111111101110E2.fits,11.60/NH_UNIF_2/NH_WCO_2.00/11.60_110111111101110E2.fits,11.6,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_2/NH_WCO_2.00/11.60_110111111101110E2.fits,110111111101110,E2,11,11011111110,11.6_NH_UNIF_2_NH_WCO_2.00_11011111110_E2,train
11.5,NH_UNIF_2_5,NH_WCO_2.00,11.50_110111111101001E2.fits,11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111101001E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111101001E2.fits,110111111101001,E2,11,11011111110,11.5_NH_UNIF_2_5_NH_WCO_2.00_11011111110_E2,train
11.5,NH_UNIF_2_5,NH_WCO_2.00,11.50_110111111101010E2.fits,11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111101010E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111101010E2.fits,110111111101010,E2,11,11011111110,11.5_NH_UNIF_2_5_NH_WCO_2.00_11011111110_E2,train
11.6,NH_UNIF_2,NH_WCO_2.00,11.60_110111111101011E2.fits,11.60/NH_UNIF_2/NH_WCO_2.00/11.60_110111111101011E2.fits,11.6,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_2/NH_WCO_2.00/11.60_110111111101011E2.fits,110111111101011,E2,11,11011111110,11.6_NH_UNIF_2_NH_WCO_2.00_11011111110_E2,train
11.6,NH_UNIF_0,NH_WCO_0.00,11.60_110111111100001E2.fits,11.60/NH_UNIF_0/NH_WCO_0.00/11.60_110111111100001E2.fits,11.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_0/NH_WCO_0.00/11.60_110111111100001E2.fits,110111111100001,E2,11,11011111110,11.6_NH_UNIF_0_NH_WCO_0.00_11011111110_E2,train
11.7,NH_UNIF_1,NH_WCO_2.00,11.70_110111111111000E2.fits,11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111111111000E2.fits,11.7,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111111111000E2.fits,110111111111000,E2,11,11011111111,11.7_NH_UNIF_1_NH_WCO_2.00_11011111111_E2,train
11.7,NH_UNIF_1,NH_WCO_2.00,11.70_110111111110010E2.fits,11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111111110010E2.fits,11.7,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_2.00/11.70_110111111110010E2.fits,110111111110010,E2,11,11011111111,11.7_NH_UNIF_1_NH_WCO_2.00_11011111111_E2,train
11.5,NH_UNIF_2_5,NH_WCO_2.00,11.50_110111111110010E2.fits,11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111110010E2.fits,11.5,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2_5/NH_WCO_2.00/11.50_110111111110010E2.fits,110111111110010,E2,11,11011111111,11.5_NH_UNIF_2_5_NH_WCO_2.00_11011111111_E2,train
11.5,NH_UNIF_1,NH_WCO_2.00,11.50_110111111111011E2.fits,11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111111111011E2.fits,11.5,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_2.00/11.50_110111111111011E2.fits,110111111111011,E2,11,11011111111,11.5_NH_UNIF_1_NH_WCO_2.00_11011111111_E2,val
11.7,NH_UNIF_2,NH_WCO_0.00,11.70_110111111111001E2.fits,11.70/NH_UNIF_2/NH_WCO_0.00/11.70_110111111111001E2.fits,11.7,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_2/NH_WCO_0.00/11.70_110111111111001E2.fits,110111111111001,E2,11,11011111111,11.7_NH_UNIF_2_NH_WCO_0.00_11011111111_E2,train
11.6,NH_UNIF_2,NH_WCO_0.00,11.60_111000000100001E2.fits,11.60/NH_UNIF_2/NH_WCO_0.00/11.60_111000000100001E2.fits,11.6,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_2/NH_WCO_0.00/11.60_111000000100001E2.fits,111000000100001,E2,11,11100000010,11.6_NH_UNIF_2_NH_WCO_0.00_11100000010_E2,train
11.6,NH_UNIF_1,NH_WCO_1.00,11.60_111000000101100E2.fits,11.60/NH_UNIF_1/NH_WCO_1.00/11.60_111000000101100E2.fits,11.6,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_1/NH_WCO_1.00/11.60_111000000101100E2.fits,111000000101100,E2,11,11100000010,11.6_NH_UNIF_1_NH_WCO_1.00_11100000010_E2,val
11.6,NH_UNIF_2,NH_WCO_1.00,11.60_111000000100001E2.fits,11.60/NH_UNIF_2/NH_WCO_1.00/11.60_111000000100001E2.fits,11.6,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_2/NH_WCO_1.00/11.60_111000000100001E2.fits,111000000100001,E2,11,11100000010,11.6_NH_UNIF_2_NH_WCO_1.00_11100000010_E2,train
11.6,NH_UNIF_0,NH_WCO_0.00,11.60_111000000111011E2.fits,11.60/NH_UNIF_0/NH_WCO_0.00/11.60_111000000111011E2.fits,11.6,0.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_0/NH_WCO_0.00/11.60_111000000111011E2.fits,111000000111011,E2,11,11100000011,11.6_NH_UNIF_0_NH_WCO_0.00_11100000011_E2,train
11.7,NH_UNIF_1,NH_WCO_1.00,11.70_111000000111101E2.fits,11.70/NH_UNIF_1/NH_WCO_1.00/11.70_111000000111101E2.fits,11.7,1.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_1.00/11.70_111000000111101E2.fits,111000000111101,E2,11,11100000011,11.7_NH_UNIF_1_NH_WCO_1.00_11100000011_E2,val
11.7,NH_UNIF_1,NH_WCO_0.00,11.70_111000000111010E2.fits,11.70/NH_UNIF_1/NH_WCO_0.00/11.70_111000000111010E2.fits,11.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_0.00/11.70_111000000111010E2.fits,111000000111010,E2,11,11100000011,11.7_NH_UNIF_1_NH_WCO_0.00_11100000011_E2,train
11.5,NH_UNIF_1,NH_WCO_0.00,11.50_111000001100110E2.fits,11.50/NH_UNIF_1/NH_WCO_0.00/11.50_111000001100110E2.fits,11.5,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_0.00/11.50_111000001100110E2.fits,111000001100110,E2,11,11100000110,11.5_NH_UNIF_1_NH_WCO_0.00_11100000110_E2,val
11.5,NH_UNIF_1,NH_WCO_2.00,11.50_111000001101001E2.fits,11.50/NH_UNIF_1/NH_WCO_2.00/11.50_111000001101001E2.fits,11.5,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_1/NH_WCO_2.00/11.50_111000001101001E2.fits,111000001101001,E2,11,11100000110,11.5_NH_UNIF_1_NH_WCO_2.00_11100000110_E2,test
11.7,NH_UNIF_1,NH_WCO_2.00,11.70_111000001111110E2.fits,11.70/NH_UNIF_1/NH_WCO_2.00/11.70_111000001111110E2.fits,11.7,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_2.00/11.70_111000001111110E2.fits,111000001111110,E2,11,11100000111,11.7_NH_UNIF_1_NH_WCO_2.00_11100000111_E2,train
11.7,NH_UNIF_2,NH_WCO_0.00,11.70_111000001110110E2.fits,11.70/NH_UNIF_2/NH_WCO_0.00/11.70_111000001110110E2.fits,11.7,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_2/NH_WCO_0.00/11.70_111000001110110E2.fits,111000001110110,E2,11,11100000111,11.7_NH_UNIF_2_NH_WCO_0.00_11100000111_E2,train
11.7,NH_UNIF_1,NH_WCO_0.00,11.70_111000010100001E2.fits,11.70/NH_UNIF_1/NH_WCO_0.00/11.70_111000010100001E2.fits,11.7,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_1/NH_WCO_0.00/11.70_111000010100001E2.fits,111000010100001,E2,11,11100001010,11.7_NH_UNIF_1_NH_WCO_0.00_11100001010_E2,val
11.5,NH_UNIF_2,NH_WCO_1.00,11.50_111000010101011E2.fits,11.50/NH_UNIF_2/NH_WCO_1.00/11.50_111000010101011E2.fits,11.5,2.0,1.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_1.00/11.50_111000010101011E2.fits,111000010101011,E2,11,11100001010,11.5_NH_UNIF_2_NH_WCO_1.00_11100001010_E2,train
11.6,NH_UNIF_1,NH_WCO_0.00,11.60_111000010110011E2.fits,11.60/NH_UNIF_1/NH_WCO_0.00/11.60_111000010110011E2.fits,11.6,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_1/NH_WCO_0.00/11.60_111000010110011E2.fits,111000010110011,E2,11,11100001011,11.6_NH_UNIF_1_NH_WCO_0.00_11100001011_E2,val
11.4,NH_UNIF_2,NH_WCO_0.00,11.40_111000010110001E2.fits,11.40/NH_UNIF_2/NH_WCO_0.00/11.40_111000010110001E2.fits,11.4,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_0.00/11.40_111000010110001E2.fits,111000010110001,E2,11,11100001011,11.4_NH_UNIF_2_NH_WCO_0.00_11100001011_E2,train
11.5,NH_UNIF_2,NH_WCO_0.00,11.50_111000010111011E2.fits,11.50/NH_UNIF_2/NH_WCO_0.00/11.50_111000010111011E2.fits,11.5,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_0.00/11.50_111000010111011E2.fits,111000010111011,E2,11,11100001011,11.5_NH_UNIF_2_NH_WCO_0.00_11100001011_E2,train
11.4,NH_UNIF_2,NH_WCO_2.00,11.40_111000010110011E2.fits,11.40/NH_UNIF_2/NH_WCO_2.00/11.40_111000010110011E2.fits,11.4,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_2/NH_WCO_2.00/11.40_111000010110011E2.fits,111000010110011,E2,11,11100001011,11.4_NH_UNIF_2_NH_WCO_2.00_11100001011_E2,val
11.5,NH_UNIF_2,NH_WCO_0.00,11.50_111000010110001E2.fits,11.50/NH_UNIF_2/NH_WCO_0.00/11.50_111000010110001E2.fits,11.5,2.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.50/NH_UNIF_2/NH_WCO_0.00/11.50_111000010110001E2.fits,111000010110001,E2,11,11100001011,11.5_NH_UNIF_2_NH_WCO_0.00_11100001011_E2,train
11.7,NH_UNIF_2,NH_WCO_2.00,11.70_111000010111111E2.fits,11.70/NH_UNIF_2/NH_WCO_2.00/11.70_111000010111111E2.fits,11.7,2.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.70/NH_UNIF_2/NH_WCO_2.00/11.70_111000010111111E2.fits,111000010111111,E2,11,11100001011,11.7_NH_UNIF_2_NH_WCO_2.00_11100001011_E2,test
11.4,NH_UNIF_1,NH_WCO_0.00,11.40_111000011101001E2.fits,11.40/NH_UNIF_1/NH_WCO_0.00/11.40_111000011101001E2.fits,11.4,1.0,0.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_0.00/11.40_111000011101001E2.fits,111000011101001,E2,11,11100001110,11.4_NH_UNIF_1_NH_WCO_0.00_11100001110_E2,train
11.4,NH_UNIF_1,NH_WCO_2.00,11.40_111000011100011E2.fits,11.40/NH_UNIF_1/NH_WCO_2.00/11.40_111000011100011E2.fits,11.4,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.40/NH_UNIF_1/NH_WCO_2.00/11.40_111000011100011E2.fits,111000011100011,E2,11,11100001110,11.4_NH_UNIF_1_NH_WCO_2.00_11100001110_E2,train
11.6,NH_UNIF_1,NH_WCO_2.00,11.60_111000011100010E2.fits,11.60/NH_UNIF_1/NH_WCO_2.00/11.60_111000011100010E2.fits,11.6,1.0,2.0,/data3/efeoztaban/vND7_directories_shrunk_clouds/11.60/NH_UNIF_1/NH_WCO_2.00/11.60_111000011100010E2.fits,111000011100010,E2,11,11100001110,11.6_NH_UNIF_1_NH_WCO_2.00_11100001110_E2,val
